session_id,network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,attack_detected,anomaly_score,anomaly,status,risk_score,severity
SID_08764,615,TCP,4,201.83505785256352,DES,0.2693620507755175,0,Firefox,0,0,0.07440609623794076,1,Normal,21.45,Low
SID_08765,487,TCP,7,3.337408023594369,DES,0.4618662603439567,2,Chrome,0,1,0.07334094441804756,1,Normal,21.79,Low
SID_08766,408,TCP,5,177.67272116950832,AES,0.5063069053712145,1,Chrome,0,0,0.10860411434433298,1,Normal,10.52,Low
SID_08767,703,TCP,5,1368.049636401751,AES,0.7000922134455044,3,Chrome,0,1,-0.005218612227299468,-1,Anomaly,46.9,Medium
SID_08768,537,TCP,8,2254.0435063449886,Unknown,0.0879684401118807,1,Firefox,0,1,0.009691313831930448,1,Normal,42.14,Medium
SID_08769,510,UDP,3,867.6557923366993,AES,0.4118417277931016,4,Chrome,0,1,0.00037613377555356653,1,Normal,45.12,Medium
SID_08770,655,TCP,2,297.41901228780347,AES,0.2255489702291197,2,Chrome,0,0,0.10109434542196077,1,Normal,12.92,Low
SID_08771,424,UDP,5,458.8665898136232,AES,0.3690882422719687,3,Chrome,0,1,0.09612959197439402,1,Normal,14.51,Low
SID_08772,813,TCP,2,173.08207069168265,AES,0.3838281973541531,2,Firefox,0,1,0.06429771593377809,1,Normal,24.68,Low
SID_08773,342,TCP,7,1701.4138679945393,Unknown,0.0832683020597898,1,Firefox,0,1,0.042738757002112715,1,Normal,31.57,Medium
SID_08774,631,TCP,3,876.2898112762216,DES,0.3140996713942645,1,Chrome,0,0,0.12073792513230724,1,Normal,6.64,Low
SID_08775,786,UDP,5,70.55155968150024,AES,0.3048878609288639,0,Chrome,0,0,0.04037709452454735,1,Normal,32.33,Medium
SID_08776,224,TCP,3,365.74407771030377,DES,0.2399640373778426,1,Chrome,0,0,0.10956812972251229,1,Normal,10.21,Low
SID_08777,431,UDP,3,617.7914399261334,DES,0.3691918722099203,1,Unknown,0,0,0.1344716848238598,1,Normal,2.25,Low
SID_08778,728,TCP,7,1276.94131049426,AES,0.3949567582004849,1,Chrome,0,1,0.06873556477686388,1,Normal,23.26,Low
SID_08779,731,UDP,6,2025.6449045163524,AES,0.2848506834967102,1,Chrome,1,0,-0.04094269039349396,-1,Anomaly,58.32,High
SID_08780,465,TCP,6,113.87175897745794,DES,0.3563182357994028,2,Firefox,0,0,0.11774199992534673,1,Normal,7.6,Low
SID_08781,353,UDP,6,1439.2958813226442,Unknown,0.1826910787533922,3,Chrome,1,1,-0.04853000128399032,-1,Anomaly,60.75,High
SID_08782,691,TCP,2,54.43789220574751,AES,0.276000452126849,2,Firefox,1,0,-0.011905472084815516,-1,Anomaly,49.04,Medium
SID_08783,736,UDP,3,220.06592831818773,AES,0.2207743719892338,2,Chrome,0,0,0.09976150314752935,1,Normal,13.34,Low
SID_08784,267,TCP,2,16.988953829547885,Unknown,0.5805546139708617,1,Chrome,0,0,0.047882271136674814,1,Normal,29.93,Medium
SID_08785,259,TCP,1,52.76517534771919,AES,0.2174197922746071,2,Chrome,0,0,0.061567033176371855,1,Normal,25.55,Medium
SID_08786,545,UDP,4,26.365888971299995,AES,0.2107807917527769,2,Firefox,1,0,0.0059473971700870765,1,Normal,43.33,Medium
SID_08787,625,TCP,6,126.26663113878809,DES,0.2132387113156699,1,Chrome,0,0,0.10846508626592999,1,Normal,10.56,Low
SID_08788,440,TCP,3,1673.3931832740818,DES,0.1559242870143278,2,Edge,0,0,0.09251605566345028,1,Normal,15.66,Low
SID_08789,635,UDP,6,267.0663559220646,Unknown,0.3953238190435887,3,Chrome,0,1,0.06795783527535004,1,Normal,23.51,Low
SID_08790,357,TCP,1,522.7033622168634,AES,0.136853018193066,4,Firefox,0,1,-0.019421214223328098,-1,Anomaly,51.44,High
SID_08791,77,TCP,2,534.1650385400418,AES,0.3826311542682533,3,Chrome,0,1,0.034605262834029926,1,Normal,34.17,Medium
SID_08792,415,TCP,6,4281.869785377419,AES,0.361346498171507,1,Chrome,0,0,-0.00041660348615313314,-1,Anomaly,45.37,Medium
SID_08793,512,UDP,2,362.8922491901663,AES,0.3479103183564167,2,Safari,0,0,0.12179658674847693,1,Normal,6.3,Low
SID_08794,444,TCP,4,246.41594352052653,Unknown,0.7393867250502838,1,Edge,0,1,0.04839628120817746,1,Normal,29.76,Medium
SID_08795,268,TCP,4,2642.778273176209,Unknown,0.2979543620919306,2,Chrome,0,0,0.04780712665914566,1,Normal,29.95,Medium
SID_08796,136,UDP,6,718.2218287552487,AES,0.0747691693986486,1,Firefox,0,1,0.036161038182117855,1,Normal,33.68,Medium
SID_08797,397,UDP,4,273.40816627292565,AES,0.1886084532089551,1,Chrome,0,0,0.13009190740479493,1,Normal,3.65,Low
SID_08798,679,UDP,5,271.1645031688788,AES,0.2978738885649166,4,Unknown,0,1,-7.312105397150326e-05,-1,Anomaly,45.26,Medium
SID_08799,751,UDP,4,72.25729801168447,DES,0.52260817918035,2,Edge,1,0,-0.018422811845760556,-1,Anomaly,51.12,High
SID_08800,737,TCP,4,651.1112193666007,DES,0.4530167836052559,1,Edge,0,0,0.10681819851101831,1,Normal,11.09,Low
SID_08801,336,TCP,5,1028.9793607497736,AES,0.414348406429137,1,Firefox,0,0,0.11795997320032203,1,Normal,7.53,Low
SID_08802,269,TCP,6,515.0496144929284,DES,0.260241914127632,1,Chrome,0,1,0.10484067039940187,1,Normal,11.72,Low
SID_08803,599,UDP,3,1726.3507496304194,Unknown,0.2963690836495652,1,Chrome,0,0,0.09092206864911445,1,Normal,16.17,Low
SID_08804,627,ICMP,4,529.2642140305064,DES,0.3898831477063139,0,Chrome,0,0,0.08954362270387983,1,Normal,16.61,Low
SID_08805,580,UDP,4,340.15679594771024,AES,0.6878175671511765,4,Chrome,1,1,-0.10359701851966696,-1,Anomaly,78.35,Critical
SID_08806,97,TCP,5,230.98113380706133,DES,0.1708084456727141,1,Firefox,0,0,0.061065234052749495,1,Normal,25.71,Medium
SID_08807,326,TCP,5,223.02366872867725,Unknown,0.316285702516335,2,Firefox,0,0,0.12294912459654961,1,Normal,5.93,Low
SID_08808,494,TCP,1,304.43924624601215,DES,0.1520472239240621,1,Chrome,0,0,0.08911245746268237,1,Normal,16.75,Low
SID_08809,597,TCP,2,3860.1449072582936,AES,0.2509595010612445,2,Firefox,0,1,-0.016587603682667762,-1,Anomaly,50.54,High
SID_08810,653,UDP,2,358.0635067415292,AES,0.2859199373887286,2,Chrome,0,0,0.10659865574355959,1,Normal,11.16,Low
SID_08811,528,TCP,7,594.8788031880254,AES,0.3678374307054292,3,Chrome,0,1,0.05862159245953741,1,Normal,26.5,Medium
SID_08812,566,TCP,1,256.9085045993066,AES,0.1874413130935912,1,Chrome,0,0,0.09075369651076037,1,Normal,16.22,Low
SID_08813,516,UDP,4,123.95426818924228,Unknown,0.5405201596928634,4,Firefox,0,1,-0.016010816981919307,-1,Anomaly,50.35,High
SID_08814,637,TCP,4,830.3903747819394,DES,0.5573461203388925,2,Edge,1,0,-2.8948036713716263e-05,-1,Anomaly,45.24,Medium
SID_08815,562,TCP,6,630.3532671535123,AES,0.4795207283629738,1,Chrome,0,1,0.10056270163252651,1,Normal,13.09,Low
SID_08816,513,TCP,9,56.18896170814709,DES,0.1572821160318724,1,Chrome,0,1,0.03851088852218465,1,Normal,32.92,Medium
SID_08817,446,UDP,3,1715.0093680048276,AES,0.6007196001985174,1,Chrome,0,1,0.05888814327164027,1,Normal,26.41,Medium
SID_08818,516,UDP,3,566.9497005369175,AES,0.48581767749411,1,Chrome,0,0,0.11369379134364449,1,Normal,8.89,Low
SID_08819,596,TCP,2,326.7593842254851,DES,0.2322997322608138,1,Firefox,0,0,0.11807805040757391,1,Normal,7.49,Low
SID_08820,553,TCP,3,1208.974840055325,AES,0.0716533840412139,1,Chrome,0,0,0.08679562258899215,1,Normal,17.49,Low
SID_08821,576,TCP,1,95.10810700233722,AES,0.2211813994804353,2,Chrome,1,1,-0.0053639399477828364,-1,Anomaly,46.95,Medium
SID_08822,768,TCP,6,513.6289971662825,AES,0.1570854033312858,1,Firefox,0,0,0.08724401323688957,1,Normal,17.35,Low
SID_08823,553,TCP,3,636.6268863224545,DES,0.1500423968209986,2,Edge,0,0,0.10797786592897929,1,Normal,10.72,Low
SID_08824,370,TCP,5,1193.7684276863126,DES,0.1228800610283839,1,Chrome,0,0,0.10494371027844723,1,Normal,11.69,Low
SID_08825,676,TCP,3,369.9390617356036,AES,0.3270474016431762,3,Chrome,0,1,0.07798086042843566,1,Normal,20.31,Low
SID_08826,226,UDP,4,1544.618562666934,AES,0.0633938479690085,0,Firefox,0,0,-0.0025484422903419013,-1,Anomaly,46.05,Medium
SID_08827,283,TCP,3,956.9966144567117,DES,0.2564090284134482,2,Chrome,0,0,0.11188915252444914,1,Normal,9.47,Low
SID_08828,567,TCP,4,1179.489933285898,AES,0.5626155246960226,2,Firefox,0,1,0.08638775819716416,1,Normal,17.62,Low
SID_08829,603,TCP,4,2781.0206579538826,AES,0.3427747470567479,1,Chrome,0,0,0.05308746139015591,1,Normal,28.26,Medium
SID_08830,250,TCP,5,1490.1933283404232,AES,0.2052977379287276,0,Chrome,0,0,0.02231008391335554,1,Normal,38.1,Medium
SID_08831,423,TCP,6,340.6832885946578,AES,0.3836974386683421,2,Firefox,0,0,0.11997997920686165,1,Normal,6.88,Low
SID_08832,378,TCP,5,830.3398243612396,AES,0.322106768649777,1,Edge,0,0,0.13283519757253637,1,Normal,2.77,Low
SID_08833,402,UDP,1,1623.677915815398,DES,0.5723128101225627,2,Firefox,0,0,0.028804514105632617,1,Normal,36.03,Medium
SID_08834,688,UDP,4,595.757179344749,DES,0.3196734265949576,2,Safari,0,0,0.11748919516976747,1,Normal,7.68,Low
SID_08835,641,UDP,6,918.5778533738846,DES,0.4137301125424091,0,Unknown,0,1,0.05197888271293993,1,Normal,28.62,Medium
SID_08836,496,TCP,4,151.2460853304396,DES,0.356173972150449,1,Edge,0,0,0.13491488675002328,1,Normal,2.11,Low
SID_08837,390,UDP,4,1353.8829938968756,AES,0.0097325859787703,2,Firefox,0,0,0.05417145897000336,1,Normal,27.92,Medium
SID_08838,230,TCP,7,1133.2729893072706,AES,0.3597035953280759,1,Chrome,0,1,0.05990946176328693,1,Normal,26.08,Medium
SID_08839,784,ICMP,3,1757.8155422697084,DES,0.3779153514190304,1,Safari,0,0,0.06909730285413529,1,Normal,23.15,Low
SID_08840,618,TCP,2,990.7099401084564,AES,0.5601919584409345,2,Chrome,1,0,-0.024828668025098755,-1,Anomaly,53.17,High
SID_08841,358,TCP,3,1675.8104568042577,AES,0.2171815181047329,2,Chrome,1,1,0.001813787810044598,1,Normal,44.66,Medium
SID_08842,643,TCP,3,141.59606701105218,DES,0.3054213385304166,2,Chrome,0,0,0.11522509815900034,1,Normal,8.4,Low
SID_08843,485,ICMP,5,1344.0915813966126,AES,0.1208539243441685,1,Edge,1,0,-0.010969041346144959,-1,Anomaly,48.74,Medium
SID_08844,442,ICMP,8,2445.529023290939,DES,0.5029352064951724,1,Edge,0,1,0.015858096225719542,1,Normal,40.17,Medium
SID_08845,587,UDP,3,1352.1182740337065,AES,0.6478466390111294,1,Chrome,0,1,0.040162511010880864,1,Normal,32.4,Medium
SID_08846,351,TCP,3,764.0833204258445,AES,0.5690201738189811,0,Edge,0,0,0.037019933902170676,1,Normal,33.4,Medium
SID_08847,431,TCP,3,2088.377029011713,Unknown,0.3612797786640681,0,Edge,0,0,0.03304162500804597,1,Normal,34.67,Medium
SID_08848,524,ICMP,5,79.40232110713184,Unknown,0.104708013310734,3,Chrome,1,1,-0.048215362372988846,-1,Anomaly,60.65,High
SID_08849,400,TCP,4,13.606739252835364,Unknown,0.6265733616532176,0,Chrome,0,1,0.009976252317968393,1,Normal,42.05,Medium
SID_08850,633,UDP,4,2689.278666898341,DES,0.4443338668498633,2,Chrome,0,0,0.05611087914702112,1,Normal,27.3,Medium
SID_08851,873,TCP,5,919.0959097647684,AES,0.1672705032668054,1,Edge,0,0,0.04872559760942774,1,Normal,29.66,Medium
SID_08852,349,TCP,6,96.98097722769774,AES,0.1670178552434564,2,Firefox,0,0,0.0999997549774686,1,Normal,13.27,Low
SID_08853,166,UDP,4,332.42724444008155,AES,0.2583956275836592,2,Chrome,1,0,-0.012031852576254831,-1,Anomaly,49.08,Medium
SID_08854,99,TCP,2,1105.211311367791,AES,0.5270507959299637,2,Chrome,0,1,0.041494651036280916,1,Normal,31.97,Medium
SID_08855,469,UDP,1,1110.2766610081849,AES,0.1892194927923116,0,Edge,0,0,0.02870168116738242,1,Normal,36.06,Medium
SID_08856,367,TCP,4,149.0555103868945,AES,0.4045019955129372,0,Safari,0,0,0.0684726522565734,1,Normal,23.35,Low
SID_08857,541,UDP,1,508.1255417094529,AES,0.4487783985722419,2,Chrome,0,0,0.0815509948512182,1,Normal,19.17,Low
SID_08858,526,TCP,4,1317.3426334644346,Unknown,0.1236652828786749,3,Unknown,0,1,0.05698479969724218,1,Normal,27.02,Medium
SID_08859,179,UDP,3,2724.098411970452,DES,0.056641058646711,1,Firefox,0,0,-0.01749525951921871,-1,Anomaly,50.83,High
SID_08860,137,TCP,7,779.4867745228788,AES,0.1554051298232213,1,Edge,0,1,0.02710671409792026,1,Normal,36.57,Medium
SID_08861,559,TCP,5,813.1835990198431,AES,0.2362278389805698,3,Edge,0,1,0.08117222622918713,1,Normal,19.29,Low
SID_08862,527,TCP,3,506.9210291104626,AES,0.1435038550935823,2,Chrome,0,0,0.10992988432304929,1,Normal,10.09,Low
SID_08863,414,ICMP,2,619.5864364381861,Unknown,0.061488670313475,1,Firefox,0,0,0.09270745679078679,1,Normal,15.6,Low
SID_08864,168,TCP,4,83.34104534121369,AES,0.452595351756173,2,Chrome,0,1,0.08538718573864673,1,Normal,17.94,Low
SID_08865,594,TCP,1,344.1195241686366,AES,0.358142025402657,1,Chrome,1,0,-0.0025867904483674042,-1,Anomaly,46.06,Medium
SID_08866,754,UDP,7,566.2736199125774,DES,0.5322266707540999,1,Chrome,0,1,0.05911739750083067,1,Normal,26.34,Medium
SID_08867,555,TCP,2,257.24618987775244,AES,0.591443474269788,2,Edge,0,0,0.07985530328036178,1,Normal,19.71,Low
SID_08868,330,TCP,3,356.81599987574884,AES,0.2721512493068213,1,Chrome,0,0,0.13320889978746359,1,Normal,2.65,Low
SID_08869,508,TCP,8,2837.810737662196,AES,0.2019060878858098,0,Edge,0,1,-0.029356386818479963,-1,Anomaly,54.62,High
SID_08870,226,UDP,5,4.172823012384997,DES,0.174012123724955,4,Chrome,0,1,-0.031289114885419855,-1,Anomaly,55.24,High
SID_08871,711,TCP,2,288.36674787583416,AES,0.3640446102931003,1,Chrome,0,0,0.0997538614258135,1,Normal,13.35,Low
SID_08872,516,TCP,4,701.5675891339689,Unknown,0.4554844453675351,2,Firefox,0,0,0.11803452565259309,1,Normal,7.5,Low
SID_08873,146,UDP,5,261.6561694497788,AES,0.4894763927899409,5,Unknown,0,1,-0.04834411707300623,-1,Anomaly,60.69,High
SID_08874,439,UDP,5,902.7555516528035,AES,0.1550579597497685,0,Edge,0,0,0.07516729204656047,1,Normal,21.21,Low
SID_08875,592,TCP,4,284.51190432807374,AES,0.0271270697635693,1,Safari,0,1,0.0775670288434237,1,Normal,20.44,Low
SID_08876,433,UDP,4,813.3479978650838,AES,0.6041274674746571,0,Chrome,0,1,0.04763833120539401,1,Normal,30.01,Medium
SID_08877,444,UDP,6,1516.9635041467543,AES,0.343118682177892,2,Chrome,0,0,0.10543501177639275,1,Normal,11.53,Low
SID_08878,255,TCP,5,859.8633487580175,DES,0.661937244721962,0,Edge,0,1,-0.0058751320860019884,-1,Anomaly,47.11,Medium
SID_08879,613,UDP,4,40.93741414733798,AES,0.0298883405948015,3,Chrome,0,1,0.021064721305069423,1,Normal,38.5,Medium
SID_08880,370,TCP,3,1268.6293354162146,DES,0.363812787994276,3,Safari,0,1,0.07794920049641946,1,Normal,20.32,Low
SID_08881,68,TCP,4,191.41974160337244,DES,0.4741880529984271,2,Chrome,1,0,-0.036405423232783285,-1,Anomaly,56.87,High
SID_08882,425,TCP,6,805.8298447980661,AES,0.5574466124104489,0,Firefox,0,0,0.04635238613863407,1,Normal,30.42,Medium
SID_08883,696,TCP,7,832.4264518515612,Unknown,0.3154924305424303,1,Chrome,0,1,0.08545925820530459,1,Normal,17.92,Low
SID_08884,422,TCP,4,1302.64017091064,Unknown,0.4874638044873496,4,Firefox,0,1,-0.009512488160968169,-1,Anomaly,48.28,Medium
SID_08885,847,UDP,5,563.8894160204483,Unknown,0.2010094136477158,1,Chrome,0,0,0.075135635509615,1,Normal,21.22,Low
SID_08886,585,TCP,4,377.2369740863262,DES,0.1541652546576957,4,Chrome,0,1,0.0010871971377205414,1,Normal,44.89,Medium
SID_08887,567,TCP,7,583.8957744325347,Unknown,0.5220433120979132,2,Chrome,0,1,0.06757324822527089,1,Normal,23.63,Low
SID_08888,474,TCP,3,631.2982659833111,DES,0.3663455643028923,2,Edge,0,0,0.13294198262450008,1,Normal,2.74,Low
SID_08889,486,UDP,6,1378.7043143654655,AES,0.1194809518662775,3,Chrome,0,1,0.0566792396098747,1,Normal,27.12,Medium
SID_08890,447,TCP,5,183.60199241930496,DES,0.7832226818677808,4,Chrome,0,1,-0.0742574698384092,-1,Anomaly,68.97,High
SID_08891,439,TCP,4,1500.9765372908105,DES,0.0395918517162018,1,Chrome,0,0,0.06905373365660228,1,Normal,23.16,Low
SID_08892,606,TCP,3,364.1961997124376,AES,0.5936537948690715,0,Chrome,0,0,0.043661175690823006,1,Normal,31.28,Medium
SID_08893,312,UDP,5,1089.632108356509,Unknown,0.5545523048711838,0,Firefox,0,0,0.022078044560053023,1,Normal,38.18,Medium
SID_08894,284,TCP,4,327.23229517004205,AES,0.586171087591918,2,Edge,0,0,0.09179147647252861,1,Normal,15.89,Low
SID_08895,275,UDP,2,987.2304799391912,DES,0.2313520606910864,1,Chrome,0,0,0.0990694796427245,1,Normal,13.57,Low
SID_08896,909,TCP,8,1284.2743283007585,AES,0.1746621502026592,1,Chrome,0,1,-0.00666992929122967,-1,Anomaly,47.37,Medium
SID_08897,606,TCP,4,653.274823346208,AES,0.32336949647869,0,Edge,0,0,0.08448597552711956,1,Normal,18.23,Low
SID_08898,560,TCP,6,773.1091064969042,Unknown,0.3011596468865169,0,Edge,0,0,0.07244910435352497,1,Normal,22.08,Low
SID_08899,288,UDP,4,984.1454799732692,DES,0.1787012627340034,1,Firefox,1,0,0.007487165617636182,1,Normal,42.84,Medium
SID_08900,624,TCP,3,932.8982230907004,Unknown,0.3250499226676441,1,Chrome,0,0,0.11965607117887,1,Normal,6.98,Low
SID_08901,476,TCP,2,1039.845444629996,AES,0.1277809178489372,0,Chrome,0,1,0.05108789603204689,1,Normal,28.9,Medium
SID_08902,542,TCP,2,1515.9663378485468,DES,0.0715599434188449,0,Firefox,1,0,-0.0893426836377672,-1,Anomaly,73.8,High
SID_08903,304,TCP,3,199.29892254633185,DES,0.3014384565921513,0,Chrome,0,1,0.06796446768097142,1,Normal,23.51,Low
SID_08904,532,TCP,7,193.38367363865748,AES,0.1103255134200232,2,Chrome,0,1,0.07314503196791672,1,Normal,21.85,Low
SID_08905,415,UDP,5,2823.6542475789342,AES,0.2345221346441766,2,Edge,0,1,0.055969088073187345,1,Normal,27.34,Medium
SID_08906,346,TCP,3,1524.7706770328627,Unknown,0.2912611679225573,2,Chrome,0,0,0.09624814612533605,1,Normal,14.47,Low
SID_08907,646,TCP,2,716.6125265181635,AES,0.2937802757454712,2,Chrome,0,0,0.09932275296001081,1,Normal,13.48,Low
SID_08908,192,TCP,5,6.569941154447785,Unknown,0.1741420240786071,2,Chrome,0,0,0.0643559988189692,1,Normal,24.66,Low
SID_08909,612,TCP,8,1543.484442647859,DES,0.1244989387976704,1,Firefox,0,1,0.03679880955833409,1,Normal,33.47,Medium
SID_08910,636,TCP,4,1114.1608976226178,DES,0.4233774672752824,2,Chrome,1,0,0.006865694094727703,1,Normal,43.04,Medium
SID_08911,324,TCP,5,2505.721611136843,AES,0.5212964446350535,2,Firefox,0,0,0.04528647162308447,1,Normal,30.76,Medium
SID_08912,335,UDP,5,10.599367001885362,AES,0.3292513269978438,2,Chrome,1,0,-0.001960514467175156,-1,Anomaly,45.86,Medium
SID_08913,455,TCP,4,23.152406836594167,AES,0.116036972959851,1,Edge,1,0,-0.010857985373981083,-1,Anomaly,48.71,Medium
SID_08914,556,UDP,4,582.9374346932811,AES,0.1233480013659785,1,Chrome,0,0,0.1108958953431507,1,Normal,9.79,Low
SID_08915,469,TCP,4,1550.6270151843778,DES,0.2307342832481166,1,Chrome,1,0,0.011979386372211409,1,Normal,41.41,Medium
SID_08916,586,TCP,5,3797.053198248736,AES,0.1508733907724319,1,Chrome,1,1,-0.08379936690246059,-1,Anomaly,72.02,High
SID_08917,852,UDP,8,308.5596661997162,DES,0.3554962756983607,2,Chrome,0,1,0.028468233579870605,1,Normal,36.13,Medium
SID_08918,398,UDP,2,29.633058458440527,DES,0.2070830071913423,1,Chrome,0,0,0.11095947361219732,1,Normal,9.76,Low
SID_08919,156,TCP,10,174.0354282584918,Unknown,0.2913723828414482,0,Edge,0,1,-0.029854789166094742,-1,Anomaly,54.78,High
SID_08920,665,TCP,4,1676.5241845093535,Unknown,0.2525798870440886,2,Chrome,0,0,0.09589840500402158,1,Normal,14.58,Low
SID_08921,836,TCP,1,502.56256132804725,AES,0.1939787663968548,1,Edge,0,0,0.04573396466206148,1,Normal,30.62,Medium
SID_08922,578,TCP,4,1535.530410494317,Unknown,0.0434789338031169,1,Chrome,0,0,0.06606535925031831,1,Normal,24.12,Low
SID_08923,282,TCP,5,469.4576440332636,DES,0.2291261690852999,0,Chrome,0,0,0.058627250154305144,1,Normal,26.49,Medium
SID_08924,475,UDP,8,43.89432004603404,AES,0.4433045152395171,1,Chrome,0,1,0.06948247157251441,1,Normal,23.02,Low
SID_08925,276,TCP,2,768.9786603496184,Unknown,0.0601622654296249,1,Safari,0,0,0.07329690746616696,1,Normal,21.8,Low
SID_08926,628,TCP,2,457.70775333487,DES,0.2476299149297606,0,Chrome,0,0,0.06853920927212676,1,Normal,23.33,Low
SID_08927,229,TCP,1,540.8011281665266,DES,0.2847254600130151,2,Firefox,0,0,0.0694953494773039,1,Normal,23.02,Low
SID_08928,439,TCP,8,2380.2849301936835,DES,0.2225125728935714,1,Firefox,1,1,-0.06346305289459309,-1,Anomaly,65.52,High
SID_08929,299,TCP,3,488.627255303525,AES,0.2625450736020572,3,Firefox,0,1,0.08537028430762977,1,Normal,17.94,Low
SID_08930,525,TCP,3,1273.7794262658006,AES,0.4977157570499388,2,Unknown,0,0,0.08559835320899861,1,Normal,17.87,Low
SID_08931,426,UDP,3,48.57537874599638,AES,0.0936810713957754,0,Firefox,0,0,0.05537117118699736,1,Normal,27.53,Medium
SID_08932,535,TCP,4,521.6640026330366,DES,0.4358330250017712,2,Firefox,0,0,0.12053167412209409,1,Normal,6.7,Low
SID_08933,504,UDP,4,706.8552470033679,DES,0.3302646663432046,2,Safari,1,1,0.04494023647589751,1,Normal,30.87,Medium
SID_08934,302,TCP,3,96.13669051778756,AES,0.4179188063832975,3,Edge,0,1,0.07158138103380413,1,Normal,22.35,Low
SID_08935,625,ICMP,2,287.8964005043302,AES,0.5059046710223782,2,Chrome,0,0,0.09017684142023275,1,Normal,16.41,Low
SID_08936,490,ICMP,2,1076.4095875880462,DES,0.3893347701545884,3,Chrome,0,1,0.08755755217302275,1,Normal,17.25,Low
SID_08937,302,UDP,5,162.58122947157625,AES,0.3189542071629705,2,Edge,0,0,0.12034753281221233,1,Normal,6.76,Low
SID_08938,948,UDP,3,109.98689440645175,DES,0.4758828652905711,2,Chrome,0,0,0.030147829590471464,1,Normal,35.6,Medium
SID_08939,595,TCP,9,284.5123950974763,AES,0.2635182486249325,1,Chrome,1,1,-0.04303862280505932,-1,Anomaly,58.99,High
SID_08940,469,UDP,6,1566.9789265278616,AES,0.254895410310345,0,Firefox,0,1,0.047150377967163204,1,Normal,30.16,Medium
SID_08941,783,ICMP,5,1151.5654146433433,AES,0.424919167356628,2,Chrome,0,0,0.0931904755428305,1,Normal,15.44,Low
SID_08942,868,TCP,3,1199.7552940365067,DES,0.1203669911824387,1,Edge,0,0,0.038153146297704166,1,Normal,33.04,Medium
SID_08943,470,TCP,7,311.4264247072027,AES,0.2675715058355573,1,Chrome,0,1,0.10180088499230605,1,Normal,12.69,Low
SID_08944,569,TCP,3,83.34591361076303,AES,0.1896307862196798,0,Chrome,0,0,0.06717385008264054,1,Normal,23.76,Low
SID_08945,302,TCP,5,25.979502951652968,Unknown,0.2847512304757711,2,Chrome,0,0,0.10463819340568498,1,Normal,11.79,Low
SID_08946,470,TCP,1,705.8949643353926,AES,0.5031428383115444,2,Firefox,0,0,0.06983783037656277,1,Normal,22.91,Low
SID_08947,460,TCP,3,969.2964867469116,AES,0.3301824359488206,1,Firefox,0,0,0.1253001744322894,1,Normal,5.18,Low
SID_08948,536,TCP,2,379.7121462226105,AES,0.3481326007993127,1,Chrome,0,0,0.1309622376389124,1,Normal,3.37,Low
SID_08949,566,ICMP,2,602.0829930399864,Unknown,0.0199009644822785,2,Chrome,0,0,0.06281844530930275,1,Normal,25.15,Medium
SID_08950,611,TCP,6,261.6972082472116,DES,0.3732239581582056,0,Firefox,0,0,0.07052749719829177,1,Normal,22.69,Low
SID_08951,547,UDP,2,362.4256112534693,Unknown,0.2628240234970933,1,Edge,0,0,0.13078800339273722,1,Normal,3.43,Low
SID_08952,257,TCP,4,1046.922060232197,DES,0.34291802490008,3,Chrome,0,1,0.07650627799084514,1,Normal,20.78,Low
SID_08953,312,TCP,4,1013.3035498701162,AES,0.4466898681192132,5,Chrome,0,1,-0.016852693130411933,-1,Anomaly,50.62,High
SID_08954,390,TCP,5,22.795061420562448,AES,0.1738451086421151,1,Chrome,0,1,0.10691489335952026,1,Normal,11.06,Low
SID_08955,443,TCP,4,2309.237809574693,DES,0.74212663956329,1,Chrome,0,1,0.0025498676546078514,1,Normal,44.42,Medium
SID_08956,710,TCP,5,250.68649668829897,Unknown,0.4602382389484319,0,Safari,1,0,-0.04736481433983386,-1,Anomaly,60.38,High
SID_08957,267,TCP,4,1905.1857680604485,Unknown,0.2412215811405336,2,Chrome,0,1,0.07438029531105628,1,Normal,21.46,Low
SID_08958,428,TCP,2,573.7827921398226,DES,0.4554962893747525,1,Firefox,0,0,0.1198485189425757,1,Normal,6.92,Low
SID_08959,690,TCP,3,553.2100395626868,DES,0.1629730820959306,2,Chrome,0,0,0.10307216783329526,1,Normal,12.29,Low
SID_08960,440,TCP,6,479.1619725187825,DES,0.143954043934465,3,Chrome,0,1,0.07069661370921226,1,Normal,22.64,Low
SID_08961,592,TCP,2,2045.2327037743933,DES,0.471024102917777,3,Edge,1,1,-0.06929791992745427,-1,Anomaly,67.39,High
SID_08962,472,TCP,4,186.66419233564952,AES,0.1090578702807842,3,Chrome,1,1,-0.033924463419508166,-1,Anomaly,56.08,High
SID_08963,551,TCP,4,756.668681964385,AES,0.3758094664293536,0,Chrome,0,0,0.08391303675900136,1,Normal,18.41,Low
SID_08964,454,TCP,5,305.92435894558923,AES,0.4132179778269926,1,Chrome,0,0,0.13283621024339842,1,Normal,2.77,Low
SID_08965,633,TCP,8,1974.332208029664,DES,0.4673440391184398,2,Edge,0,1,0.020853736336887807,1,Normal,38.57,Medium
SID_08966,190,TCP,5,148.4282941645101,AES,0.2474937448444161,0,Chrome,0,0,0.02792858666767667,1,Normal,36.31,Medium
